"Date","Price","Open","High","Low","Change %"
"09/29/2021","111.182","111.182","111.182","111.182","0.14%"
"09/28/2021","111.030","111.030","111.030","111.030","-0.54%"
"09/27/2021","111.630","111.630","111.630","111.630","-0.34%"
"09/24/2021","112.015","112.015","112.015","112.015","-0.60%"
"09/23/2021","112.696","112.696","112.696","112.696","-1.92%"
"09/22/2021","114.904","114.904","114.904","114.904","0.74%"
"09/21/2021","114.058","114.058","114.058","114.058","-0.35%"
"09/20/2021","114.457","114.457","114.457","114.457","0.93%"
"09/17/2021","113.397","113.397","113.397","113.397","0.08%"
"09/16/2021","113.304","113.304","113.304","113.304","-0.57%"
"09/15/2021","113.950","113.950","113.950","113.950","-0.56%"
"09/14/2021","114.592","114.592","114.592","114.592","1.10%"
"09/13/2021","113.350","113.350","113.350","113.350","0.36%"
"09/10/2021","112.945","112.945","112.945","112.945","-0.70%"
"09/09/2021","113.740","113.740","113.740","113.740","1.71%"
"09/08/2021","111.824","111.824","111.824","111.824","0.18%"
"09/07/2021","111.624","111.624","111.624","111.624","-0.63%"
"09/06/2021","112.326","112.326","112.326","112.326","-0.18%"
"09/03/2021","112.529","112.529","112.529","112.529","-0.73%"
"09/02/2021","113.352","113.352","113.352","113.352","0.71%"
"09/01/2021","112.553","112.553","112.553","112.553","-0.22%"
"08/31/2021","112.802","112.802","112.802","112.802","0.00%"
"08/30/2021","112.804","112.804","112.804","112.804","0.47%"
"08/27/2021","112.276","112.276","112.276","112.276","0.49%"
"08/26/2021","111.727","111.727","111.727","111.727","0.08%"
"08/25/2021","111.642","111.642","111.642","111.642","-1.04%"
"08/24/2021","112.813","112.813","112.813","112.813","-0.66%"
"08/23/2021","113.563","113.563","113.563","113.563","-0.08%"
"08/20/2021","113.651","113.651","113.651","113.651","0.06%"
"08/19/2021","113.583","113.583","113.583","113.583","0.22%"
"08/18/2021","113.335","113.335","113.335","113.335","0.91%"
"08/17/2021","112.314","112.314","112.314","112.314","-0.10%"
"08/16/2021","112.428","112.428","112.428","112.428","0.05%"
"08/13/2021","112.373","112.373","112.373","112.373","1.91%"
"08/12/2021","110.262","110.262","110.262","110.262","-0.50%"
"08/11/2021","110.814","110.814","110.814","110.814","0.01%"
"08/10/2021","110.804","110.804","110.804","110.804","-0.42%"
"08/09/2021","111.276","111.276","111.276","111.276","-0.55%"
"08/06/2021","111.889","111.889","111.889","111.889","-1.14%"
"08/05/2021","113.174","113.174","113.174","113.174","-0.55%"
"08/04/2021","113.795","113.795","113.795","113.795","-0.46%"
"08/03/2021","114.321","114.321","114.321","114.321","0.08%"
"08/02/2021","114.234","114.234","114.234","114.234","1.03%"
"07/30/2021","113.067","113.067","113.067","113.067","0.44%"
"07/29/2021","112.574","112.574","112.574","112.574","-0.48%"
"07/28/2021","113.122","113.122","113.122","113.122","-0.70%"
"07/27/2021","113.920","113.920","113.920","113.920","0.90%"
"07/26/2021","112.906","112.906","112.906","112.906","-0.48%"
"07/23/2021","113.446","113.446","113.446","113.446","-0.13%"
"07/22/2021","113.589","113.589","113.589","113.589","0.49%"
"07/21/2021","113.033","113.033","113.033","113.033","-0.37%"
"07/20/2021","113.456","113.457","113.457","113.457","-1.09%"
"07/19/2021","114.706","114.706","114.706","114.706","0.66%"
"07/16/2021","113.956","113.956","113.956","113.956","-0.08%"
"07/15/2021","114.044","114.044","114.044","114.044","0.81%"
"07/14/2021","113.129","113.129","113.129","113.129","1.24%"
"07/13/2021","111.746","111.746","111.746","111.746","-0.79%"
"07/12/2021","112.633","112.633","112.633","112.633","0.47%"
"07/09/2021","112.111","112.111","112.111","112.111","-0.75%"
"07/08/2021","112.956","112.956","112.956","112.956","-0.90%"
"07/07/2021","113.978","113.978","113.978","113.978","0.74%"
"07/06/2021","113.145","113.145","113.145","113.145","0.84%"
"07/05/2021","112.202","112.202","112.202","112.202","-0.18%"
"07/02/2021","112.400","112.400","112.400","112.400","0.39%"
"07/01/2021","111.967","111.967","111.967","111.967","0.36%"
"06/30/2021","111.568","111.568","111.568","111.568","0.04%"
"06/29/2021","111.520","111.520","111.520","111.520","-0.28%"
"06/28/2021","111.835","111.835","111.835","111.835","1.08%"
"06/25/2021","110.639","110.639","110.639","110.639","-0.26%"
"06/24/2021","110.928","110.928","110.928","110.928","-0.05%"
"06/23/2021","110.983","110.983","110.983","110.983","-0.77%"
"06/22/2021","111.846","111.846","111.846","111.846","0.45%"
"06/21/2021","111.346","111.346","111.346","111.346","-1.46%"
"06/18/2021","112.994","112.994","112.994","112.994","1.36%"
"06/17/2021","111.479","111.479","111.479","111.479","2.53%"
"06/16/2021","108.731","108.731","108.731","108.731","-0.59%"
"06/15/2021","109.374","109.374","109.374","109.374","0.10%"
"06/14/2021","109.266","109.266","109.266","109.266","-0.70%"
"06/11/2021","110.031","110.031","110.031","110.031","-0.25%"
"06/10/2021","110.303","110.303","110.303","110.303","0.73%"
"06/09/2021","109.500","109.500","109.500","109.500","1.24%"
"06/08/2021","108.159","108.159","108.159","108.159","0.48%"
"06/07/2021","107.641","107.641","107.641","107.641","-0.30%"
"06/04/2021","107.963","107.963","107.963","107.963","1.12%"
"06/03/2021","106.764","106.764","106.764","106.764","-0.61%"
"06/02/2021","107.415","107.415","107.415","107.415","0.24%"
"06/01/2021","107.162","107.162","107.162","107.162","-0.15%"
"05/31/2021","107.320","107.320","107.320","107.320","0.02%"
"05/28/2021","107.296","107.296","107.296","107.296","-0.08%"
"05/27/2021","107.386","107.386","107.386","107.386","-0.33%"
"05/26/2021","107.738","107.738","107.738","107.738","-0.20%"
"05/25/2021","107.953","107.953","107.953","107.953","0.79%"
"05/24/2021","107.103","107.103","107.103","107.103","0.34%"
"05/21/2021","106.735","106.735","106.735","106.735","0.26%"
"05/20/2021","106.463","106.463","106.463","106.463","0.72%"
"05/19/2021","105.699","105.699","105.699","105.699","0.66%"
"05/18/2021","105.010","105.010","105.010","105.010","0.14%"
"05/17/2021","104.867","104.867","104.867","104.867","-0.48%"
"05/14/2021","105.376","105.376","105.376","105.376","0.79%"
"05/13/2021","104.552","104.552","104.552","104.552","0.18%"
"05/12/2021","104.368","104.368","104.368","104.368","-1.44%"
"05/11/2021","105.894","105.894","105.894","105.894","-1.09%"
"05/10/2021","107.065","107.065","107.065","107.065","-0.63%"
"05/07/2021","107.740","107.740","107.740","107.740","-0.58%"
"05/06/2021","108.371","108.371","108.371","108.371","-0.01%"
"05/05/2021","108.387","108.387","108.387","108.387","0.28%"
"05/04/2021","108.084","108.084","108.084","108.084","0.27%"
"05/03/2021","107.790","107.790","107.790","107.790","0.26%"
"04/30/2021","107.510","107.510","107.510","107.510","-0.41%"
"04/29/2021","107.948","107.948","107.948","107.948","-0.22%"
"04/28/2021","108.188","108.188","108.188","108.188","0.69%"
"04/27/2021","107.450","107.450","107.450","107.450","-0.75%"
"04/26/2021","108.257","108.257","108.257","108.257","-0.11%"
"04/23/2021","108.372","108.372","108.372","108.372","-0.20%"
"04/22/2021","108.585","108.585","108.585","108.585","0.47%"
"04/21/2021","108.082","108.082","108.082","108.082","0.15%"
"04/20/2021","107.915","107.915","107.915","107.915","-0.90%"
"04/19/2021","108.897","108.897","108.897","108.897","-0.27%"
"04/16/2021","109.189","109.189","109.189","109.189","-0.11%"
"04/15/2021","109.306","109.306","109.306","109.306","0.81%"
"04/14/2021","108.429","108.429","108.429","108.429","0.21%"
"04/13/2021","108.201","108.201","108.201","108.201","0.54%"
"04/12/2021","107.615","107.615","107.615","107.615","-0.10%"
"04/09/2021","107.718","107.718","107.718","107.718","-0.32%"
"04/08/2021","108.065","108.065","108.065","108.065","0.59%"
"04/07/2021","107.429","107.429","107.429","107.429","-0.38%"
"04/06/2021","107.834","107.834","107.834","107.834","0.48%"
"04/05/2021","107.324","107.324","107.324","107.324","-0.11%"
"04/02/2021","107.438","107.438","107.438","107.438","-0.42%"
"04/01/2021","107.893","107.893","107.893","107.893","2.87%"
"03/31/2021","104.882","104.882","104.882","104.882","-0.68%"
"03/30/2021","105.597","105.597","105.597","105.597","0.65%"
"03/29/2021","104.911","104.911","104.911","104.911","-0.58%"
"03/26/2021","105.525","105.525","105.525","105.525","-0.51%"
"03/25/2021","106.063","106.063","106.063","106.063","-0.62%"
"03/24/2021","106.728","106.728","106.728","106.728","0.22%"
"03/23/2021","106.490","106.490","106.490","106.490","1.67%"
"03/22/2021","104.745","104.745","104.745","104.745","0.77%"
"03/19/2021","103.945","103.945","103.945","103.945","0.09%"
"03/18/2021","103.852","103.852","103.852","103.852","-0.42%"
"03/17/2021","104.288","104.288","104.288","104.288","-0.29%"
"03/16/2021","104.596","104.596","104.596","104.596","-0.61%"
"03/15/2021","105.237","105.237","105.237","105.237","0.85%"
"03/12/2021","104.347","104.347","104.347","104.347","-2.11%"
"03/11/2021","106.595","106.595","106.595","106.595","-0.01%"
"03/10/2021","106.606","106.606","106.606","106.606","0.23%"
"03/09/2021","106.361","106.361","106.361","106.361","1.09%"
"03/08/2021","105.217","105.217","105.217","105.217","-0.30%"
"03/05/2021","105.536","105.536","105.536","105.536","-0.43%"
"03/04/2021","105.997","105.997","105.997","105.997","-0.71%"
"03/03/2021","106.755","106.755","106.755","106.755","-1.31%"
"03/02/2021","108.170","108.170","108.170","108.170","0.62%"
"03/01/2021","107.503","107.503","107.503","107.503","-0.69%"
"02/26/2021","108.249","108.249","108.249","108.249","2.84%"
"02/25/2021","105.255","105.255","105.255","105.255","-1.96%"
"02/24/2021","107.357","107.357","107.357","107.357","-0.35%"
"02/23/2021","107.734","107.734","107.734","107.734","-0.76%"
"02/22/2021","108.559","108.559","108.559","108.559","-0.82%"
"02/19/2021","109.453","109.453","109.453","109.453","-1.00%"
"02/18/2021","110.557","110.557","110.557","110.557","-1.10%"
"02/17/2021","111.791","111.791","111.791","111.791","1.64%"
"02/16/2021","109.985","109.985","109.985","109.985","-1.21%"
"02/15/2021","111.330","111.330","111.330","111.330","-0.35%"
"02/12/2021","111.726","111.726","111.726","111.726","-0.44%"
"02/11/2021","112.225","112.225","112.225","112.225","-1.00%"
"02/10/2021","113.364","113.364","113.364","113.364","1.11%"
"02/09/2021","112.125","112.125","112.125","112.125","-0.67%"
"02/08/2021","112.886","112.886","112.886","112.886","1.22%"
"02/05/2021","111.529","111.529","111.529","111.529","-0.92%"
"02/04/2021","112.565","112.565","112.565","112.565","-0.38%"
"02/03/2021","112.993","112.993","112.993","112.993","-0.72%"
"02/02/2021","113.810","113.810","113.810","113.810","-0.57%"
"02/01/2021","114.462","114.462","114.462","114.462","-0.56%"
"01/29/2021","115.102","115.102","115.102","115.102","0.12%"
"01/28/2021","114.969","114.969","114.969","114.969","-0.97%"
"01/27/2021","116.100","116.100","116.100","116.100","0.38%"
"01/26/2021","115.656","115.656","115.656","115.656","-1.00%"
"01/25/2021","116.819","116.819","116.819","116.819","0.90%"
"01/22/2021","115.782","115.782","115.782","115.782","0.51%"
"01/21/2021","115.200","115.200","115.200","115.200","-0.92%"
"01/20/2021","116.273","116.273","116.273","116.273","-0.41%"
"01/19/2021","116.748","116.748","116.748","116.748","0.04%"
"01/18/2021","116.696","116.696","116.696","116.696","-0.06%"
"01/15/2021","116.767","116.767","116.767","116.767","0.26%"
"01/14/2021","116.464","116.464","116.464","116.464","0.14%"
"01/13/2021","116.302","116.302","116.302","116.302","1.01%"
"01/12/2021","115.134","115.134","115.134","115.134","-0.28%"
"01/11/2021","115.456","115.456","115.456","115.456","-0.61%"
"01/08/2021","116.160","116.160","116.160","116.160","0.00%"
"01/07/2021","116.165","116.165","116.165","116.165","-0.18%"
"01/06/2021","116.372","116.372","116.372","116.372","-2.34%"
"01/05/2021","119.166","119.166","119.166","119.166","-1.06%"
"01/04/2021","120.445","120.445","120.445","120.445","-0.22%"
"12/31/2020","120.705","120.705","120.705","120.705","0.24%"
"12/30/2020","120.422","120.422","120.422","120.422","0.78%"
"12/29/2020","119.490","119.490","119.490","119.490","-0.89%"
"12/28/2020","120.568","120.568","120.568","120.568","0.25%"
"12/24/2020","120.263","120.263","120.263","120.263","0.74%"
"12/23/2020","119.379","119.379","119.379","119.379","-0.57%"
"12/22/2020","120.064","120.064","120.064","120.064","0.53%"
"12/21/2020","119.436","119.436","119.436","119.436","-0.31%"
"12/18/2020","119.806","119.806","119.806","119.806","-0.20%"
"12/17/2020","120.047","120.047","120.047","120.047","-0.15%"
"12/16/2020","120.227","120.227","120.227","120.227","-0.40%"
"12/15/2020","120.706","120.706","120.706","120.706","-0.25%"
"12/14/2020","121.007","121.007","121.007","121.007","0.59%"
"12/11/2020","120.297","120.297","120.297","120.297","-0.59%"
"12/10/2020","121.015","121.015","121.015","121.015","1.12%"
"12/09/2020","119.675","119.675","119.675","119.675","-0.86%"
"12/08/2020","120.712","120.712","120.712","120.712","-0.09%"
"12/07/2020","120.815","120.815","120.815","120.815","0.99%"
"12/04/2020","119.636","119.636","119.636","119.636","-2.87%"
"12/03/2020","123.170","123.170","123.170","123.170","2.18%"
"12/02/2020","120.540","120.540","120.540","120.540","-1.21%"
"12/01/2020","122.012","122.012","122.012","122.012","0.17%"
"11/30/2020","121.804","121.804","121.804","121.804","0.08%"
"11/27/2020","121.704","121.704","121.704","121.704","0.49%"
"11/26/2020","121.109","121.109","121.109","121.109","0.39%"
"11/25/2020","120.639","120.639","120.639","120.639","-0.76%"
"11/24/2020","121.569","121.569","121.569","121.569","-0.94%"
"11/23/2020","122.721","122.721","122.721","122.721","-0.63%"
"11/20/2020","123.496","123.496","123.496","123.496","0.15%"
"11/19/2020","123.316","123.316","123.316","123.316","1.26%"
"11/18/2020","121.787","121.787","121.787","121.787","1.28%"
"11/17/2020","120.251","120.251","120.251","120.251","1.07%"
"11/16/2020","118.978","118.978","118.978","118.978","-0.01%"
"11/13/2020","118.994","118.994","118.994","118.994","-1.63%"
"11/12/2020","120.960","120.960","120.960","120.960","1.85%"
"11/10/2020","118.767","118.767","118.767","118.767","-0.32%"
"11/09/2020","119.148","119.148","119.148","119.148","0.23%"
"11/06/2020","118.880","118.880","118.880","118.880","-1.45%"
"11/05/2020","120.626","120.626","120.626","120.626","1.18%"
"11/04/2020","119.222","119.222","119.222","119.222","1.84%"
"11/03/2020","117.066","117.066","117.066","117.066","-0.51%"
"11/02/2020","117.668","117.668","117.668","117.668","1.05%"
"10/30/2020","116.448","116.448","116.448","116.448","-0.29%"
"10/29/2020","116.788","116.788","116.788","116.788","-0.34%"
"10/28/2020","117.191","117.191","117.191","117.191","-0.68%"
"10/27/2020","117.997","117.997","117.997","117.997","-0.50%"
"10/26/2020","118.586","118.586","118.586","118.586","0.53%"
"10/23/2020","117.964","117.964","117.964","117.964","1.04%"
"10/22/2020","116.755","116.755","116.755","116.755","-0.55%"
"10/21/2020","117.399","117.399","117.399","117.399","-1.26%"
"10/20/2020","118.897","118.897","118.897","118.897","-0.60%"
"10/19/2020","119.620","119.620","119.620","119.620","1.05%"
"10/16/2020","118.372","118.372","118.372","118.372","-1.02%"
"10/15/2020","119.588","119.588","119.588","119.588","-0.38%"
"10/14/2020","120.041","120.041","120.041","120.041","0.02%"
"10/13/2020","120.017","120.017","120.017","120.017","0.94%"
"10/12/2020","118.896","118.896","118.896","118.896","0.40%"
"10/09/2020","118.419","118.419","118.419","118.419","0.34%"
"10/08/2020","118.018","118.018","118.018","118.018","0.17%"
"10/07/2020","117.822","117.822","117.822","117.822","-0.14%"
"10/06/2020","117.988","117.988","117.988","117.988","1.05%"
"10/05/2020","116.766","116.766","116.766","116.766","-1.06%"
"10/02/2020","118.013","118.013","118.013","118.013","-0.25%"
"10/01/2020","118.305","118.305","118.305","118.305","1.05%"
"09/30/2020","117.078","117.078","117.078","117.078","-0.64%"
"09/29/2020","117.830","117.830","117.830","117.830","0.21%"
"09/28/2020","117.580","117.580","117.580","117.580","-0.23%"
"09/25/2020","117.849","117.849","117.849","117.849","-0.84%"
"09/24/2020","118.853","118.853","118.853","118.853","0.30%"
"09/23/2020","118.498","118.498","118.498","118.498","-0.87%"
"09/22/2020","119.534","119.534","119.534","119.534","0.13%"
"09/21/2020","119.378","119.378","119.378","119.378","0.25%"
"09/18/2020","119.076","119.076","119.076","119.076","0.26%"
"09/17/2020","118.762","118.762","118.762","118.762","0.28%"
"09/16/2020","118.433","118.433","118.433","118.433","-0.99%"
"09/15/2020","119.620","119.620","119.620","119.620","0.36%"
"09/14/2020","119.191","119.191","119.191","119.191","-0.02%"
"09/11/2020","119.215","119.215","119.215","119.215","0.49%"
"09/10/2020","118.634","118.634","118.634","118.634","1.55%"
"09/09/2020","116.826","116.826","116.826","116.826","-0.44%"
"09/08/2020","117.338","117.338","117.338","117.338","-0.26%"
"09/07/2020","117.640","117.640","117.640","117.640","-0.17%"
"09/04/2020","117.836","117.836","117.836","117.836","-1.35%"
"09/03/2020","119.443","119.443","119.443","119.443","-0.33%"
"09/02/2020","119.839","119.839","119.839","119.839","1.70%"
"09/01/2020","117.838","117.838","117.838","117.838","1.40%"
"08/31/2020","116.212","116.212","116.212","116.212","0.53%"
"08/28/2020","115.596","115.596","115.596","115.596","0.60%"
"08/27/2020","114.907","114.907","114.907","114.907","-1.90%"
"08/26/2020","117.129","117.129","117.129","117.129","-0.48%"
"08/25/2020","117.691","117.691","117.691","117.691","-0.36%"
"08/24/2020","118.120","118.120","118.120","118.120","-0.63%"
"08/21/2020","118.870","118.870","118.870","118.870","0.92%"
"08/20/2020","117.786","117.786","117.786","117.786","0.85%"
"08/19/2020","116.791","116.791","116.791","116.791","0.01%"
"08/18/2020","116.777","116.777","116.777","116.777","-0.60%"
"08/17/2020","117.476","117.476","117.476","117.476","-0.16%"
"08/14/2020","117.664","117.664","117.664","117.664","-0.54%"
"08/13/2020","118.305","118.305","118.305","118.305","-0.93%"
"08/12/2020","119.413","119.413","119.413","119.413","-1.13%"
"08/11/2020","120.774","120.774","120.774","120.774","-1.27%"
"08/10/2020","122.323","122.323","122.323","122.323","-1.06%"
"08/07/2020","123.629","123.629","123.629","123.629","-0.31%"
"08/06/2020","124.012","124.012","124.012","124.012","1.01%"
"08/05/2020","122.772","122.772","122.772","122.772","-0.66%"
"08/04/2020","123.587","123.587","123.587","123.587","0.49%"
"08/03/2020","122.986","122.986","122.986","122.986","-0.29%"
"07/31/2020","123.340","123.340","123.340","123.340","0.16%"
"07/30/2020","123.141","123.141","123.141","123.141","0.65%"
"07/29/2020","122.343","122.343","122.343","122.343","-1.35%"
"07/28/2020","124.012","124.012","124.012","124.012","0.76%"
"07/27/2020","123.076","123.076","123.076","123.076","-0.87%"
"07/24/2020","124.155","124.155","124.155","124.155","-0.13%"
"07/23/2020","124.315","124.315","124.315","124.315","0.23%"
"07/22/2020","124.026","124.026","124.026","124.026","1.23%"
"07/21/2020","122.520","122.520","122.520","122.520","1.09%"
"07/20/2020","121.197","121.197","121.197","121.197","0.26%"
"07/17/2020","120.883","120.883","120.883","120.883","-0.42%"
"07/16/2020","121.393","121.393","121.393","121.393","0.98%"
"07/15/2020","120.211","120.211","120.211","120.211","-0.37%"
"07/14/2020","120.658","120.658","120.658","120.658","-0.06%"
"07/13/2020","120.725","120.725","120.725","120.725","0.44%"
"07/10/2020","120.202","120.202","120.202","120.202","-0.38%"
"07/09/2020","120.657","120.657","120.657","120.657","0.55%"
"07/08/2020","119.999","119.999","119.999","119.999","-0.32%"
"07/07/2020","120.383","120.383","120.383","120.383","1.13%"
"07/06/2020","119.040","119.040","119.040","119.040","1.55%"
"07/03/2020","117.224","117.224","117.224","117.224","0.07%"
"07/02/2020","117.145","117.145","117.145","117.145","0.02%"
"07/01/2020","117.121","115.846","115.888","115.380","1.04%"
"06/30/2020","115.919","115.709","116.720","115.551","0.14%"
"06/29/2020","115.760","117.605","117.605","115.563","-1.63%"
"06/28/2020","117.676","117.716","117.716","117.645","0.19%"
"06/26/2020","117.453","116.991","118.045","116.881","0.45%"
"06/25/2020","116.925","116.989","117.470","116.773","-0.02%"
"06/24/2020","116.949","115.592","116.977","115.376","1.04%"
"06/23/2020","115.742","116.355","116.959","115.702","-0.58%"
"06/22/2020","116.417","116.962","117.517","116.417","-0.43%"
"06/21/2020","116.922","116.771","117.002","116.761","-0.01%"
"06/19/2020","116.934","116.010","116.993","115.127","0.83%"
"06/18/2020","115.974","115.397","116.353","115.347","0.70%"
